Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Predicted
2015-10-19,8262.55,8283.05,8239.2,8275.05,128300205,6880.43,8295.22
2015-10-20,8280.3,8294.05,8229.2,8261.65,159947752,7661.53,8328.319
2015-10-21,8258.35,8294.4,8217.15,8251.7,149270047,6689.35,8334.486
2015-10-23,8308.25,8328.1,8280.75,8295.45,156664310,7466.28,8332.698
2015-10-26,8333.65,8336.3,8252.05,8260.55,138006303,6799.49,8370.822
2015-10-27,8230.35,8241.95,8217.05,8232.9,161493491,8271.49,8377.181
2015-10-28,8188.9,8209.1,8131.8,8171.2,194708669,9131.44,8270.876
2015-10-29,8175.45,8179.6,8098.0,8111.75,224234135,10569.95,8245.661
2015-10-30,8123.55,8146.1,8044.4,8065.8,205663493,9218.39,8219.488
2015-11-02,8054.55,8060.7,7995.6,8050.8,140323983,6552.67,8186.9404
2015-11-03,8086.35,8100.35,8031.75,8060.7,136625382,5955.64,8096.3193
2015-11-04,8104.9,8116.1,8027.3,8040.2,125935846,5696.01,8149.2188
2015-11-05,8030.35,8031.2,7944.1,7955.45,136223827,6001.38,8164.252
2015-11-06,7956.55,8002.65,7926.15,7954.3,226329409,8771.77,8067.272
2015-11-09,7788.25,7937.75,7771.7,7915.2,218422388,9376.17,8042.8374
2015-11-10,7877.6,7885.1,7772.85,7783.35,170267413,7153.47,7975.983
2015-11-11,7838.8,7847.95,7819.1,7825.0,22380435,1123.44,7925.2075
2015-11-13,7762.45,7775.1,7730.9,7762.25,165876819,7731.55,7890.6587
2015-11-16,7732.95,7838.85,7714.15,7806.6,154134885,6871.15,7815.4214
2015-11-17,7848.75,7860.45,7793.0,7837.55,149451211,6367.14,7891.012
2015-11-18,7823.15,7843.4,7725.05,7731.8,148037721,6112.32,7910.745
2015-11-19,7788.5,7854.9,7765.45,7842.75,136702518,7410.15,7888.001
2015-11-20,7841.9,7906.95,7817.8,7856.55,156610433,7298.01,7900.125
2015-11-23,7869.5,7877.5,7825.2,7849.25,130871603,6099.09,7956.116
2015-11-24,7837.0,7870.35,7812.65,7831.6,134562905,6686.27,7919.564
2015-11-26,7837.15,7897.1,7832.0,7883.8,226632193,11054.04,7912.859
2015-11-27,7910.6,7959.3,7879.45,7942.7,154863047,7068.72,7943.4
2015-11-30,7936.25,7966.0,7922.8,7935.25,223041699,15368.67,8009.856
2015-12-01,7958.15,7972.15,7934.15,7954.9,142945421,6796.67,8011.1978
2015-12-02,7976.7,7979.3,7910.8,7931.35,130207404,6242.53,8015.315
2015-12-03,7902.3,7912.3,7853.3,7864.15,129628400,5636.41,8022.0244
2015-12-04,7817.6,7821.4,7775.7,7781.9,157231681,7758.36,7947.817
2015-12-07,7816.55,7825.4,7746.05,7765.4,141893279,6403.97,7854.149
2015-12-08,7738.5,7771.25,7685.45,7701.7,139318392,5986.06,7867.5166
2015-12-09,7695.5,7702.85,7606.9,7612.5,144315690,6599.6,7810.556
2015-12-10,7643.3,7691.95,7610.0,7683.3,145249292,6492.02,7739.7754
2015-12-11,7699.6,7703.05,7575.3,7610.45,172996480,6894.44,7732.845
2015-12-14,7558.2,7663.95,7551.05,7650.05,153492615,6290.42,7746.2593
2015-12-15,7659.15,7705.0,7625.1,7700.9,138479057,6152.14,7702.5215
2015-12-16,7725.25,7776.6,7715.75,7750.9,159149338,6703.76,7747.887
2015-12-17,7783.05,7852.9,7737.55,7844.35,181256780,7367.15,7822.7524
2015-12-18,7828.9,7836.15,7753.35,7761.95,197319843,8074.5,7899.2188
2015-12-21,7745.65,7840.75,7733.45,7834.45,130174102,5558.38,7872.943
2015-12-22,7829.4,7846.3,7776.85,7786.1,129633328,5028.11,7877.076
2015-12-23,7830.45,7871.45,7826.1,7865.95,121480721,4663.45,7883.7627
2015-12-24,7888.75,7888.75,7835.5,7861.05,96374245,3383.99,7911.864
2015-12-28,7863.2,7937.2,7863.0,7925.15,126737811,5755.48,7929.4575
2015-12-29,7929.2,7942.15,7902.75,7928.95,116535971,4950.36,7980.7583
2015-12-30,7938.6,7944.75,7889.85,7896.25,110145855,4392.87,7981.745
2015-12-31,7897.8,7955.55,7891.15,7946.35,155645098,6780.85,7982.848
2016-01-01,7938.45,7972.55,7909.8,7963.2,64843836,2613.91,7994.2305
2016-01-04,7924.55,7937.55,7781.1,7791.3,138864905,5897.08,8012.087
2016-01-05,7828.4,7831.2,7763.25,7784.65,149672973,5948.51,7972.114
2016-01-06,7788.05,7800.95,7721.2,7741.0,151715828,6722.17,7858.4976
2016-01-07,7673.35,7674.95,7556.6,7568.3,194732861,7803.21,7835.1294
2016-01-08,7611.65,7634.1,7581.05,7601.35,162348690,6753.57,7703.732
2016-01-11,7527.45,7605.1,7494.35,7563.85,194836791,7327.15,7669.4614
2016-01-12,7587.2,7588.3,7487.8,7510.3,168975973,7071.48,7643.3955
2016-01-13,7557.9,7590.95,7425.8,7562.4,221908258,9585.17,7627.4893
2016-01-14,7467.4,7604.8,7443.8,7536.8,206988549,9246.75,7630.7075
2016-01-15,7561.65,7566.5,7427.3,7437.8,203643071,8279.07,7644.54
2016-01-18,7420.35,7463.65,7336.4,7351.0,240798183,8431.56,7601.582
2016-01-19,7381.8,7462.75,7364.15,7435.1,194068339,7038.84,7492.93
2016-01-20,7357.0,7470.9,7241.5,7309.3,232614141,8794.16,7498.356
2016-01-21,7376.65,7398.7,7250.0,7276.8,248113284,9401.16,7510.317
2016-01-22,7355.7,7433.4,7327.6,7422.45,236282061,7666.39,7433.7163
2016-01-25,7468.75,7487.15,7421.2,7436.15,168202502,5910.99,7473.2188
2016-01-27,7469.6,7477.9,7419.7,7437.75,193389891,6834.77,7530.1704
2016-01-28,7426.5,7468.85,7409.6,7424.65,283036298,10049.88,7516.6255
2016-01-29,7413.35,7575.65,7402.8,7563.55,307934042,11277.33,7505.1064
2016-02-01,7589.5,7600.45,7541.25,7555.95,206645021,8209.5,7619.103
2016-02-02,7566.65,7576.3,7428.05,7455.55,237338907,8030.99,7640.467
2016-02-03,7392.45,7419.4,7350.3,7361.8,197863301,6748.17,7610.3013
2016-02-04,7411.45,7457.05,7365.95,7404.0,229563364,7465.35,7443.1665
2016-02-05,7418.25,7503.15,7406.65,7489.1,257518899,8628.24,7492.01
2016-02-08,7489.7,7512.55,7363.2,7387.25,176758985,5746.45,7544.1807
2016-02-09,7303.95,7323.45,7275.15,7298.2,218730280,7415.13,7551.4775
2016-02-10,7264.3,7271.85,7177.75,7215.7,254481339,8129.65,7347.6865
2016-02-11,7203.6,7208.65,6959.95,6976.35,301302956,9250.27,7299.9375
2016-02-12,7023.65,7034.8,6869.0,6980.95,344210729,11062.63,7239.8306
2016-02-15,7057.35,7182.8,7056.8,7162.95,365217073,10204.34,7062.344
2016-02-16,7201.25,7204.65,7037.7,7048.25,261607451,7638.39,7221.6934
2016-02-17,7058.85,7123.7,6960.65,7108.45,268017961,7686.32,7244.58
2016-02-18,7177.4,7215.1,7127.85,7191.75,254331498,8051.51,7154.558
2016-02-19,7170.55,7226.85,7145.95,7210.75,198206480,6156.58,7248.547
2016-02-22,7208.85,7252.4,7200.7,7234.55,159162842,5832.89,7259.6953
2016-02-23,7240.3,7241.7,7090.7,7109.55,200396978,6433.16,7283.978
2016-02-24,7075.0,7090.8,7009.75,7018.7,205898417,6497.18,7271.243
2016-02-25,7029.85,7034.2,6961.4,6970.6,291932544,9090.16,7113.6855
2016-02-26,7039.3,7052.9,6985.1,7029.75,213142575,6880.96,7059.379
2016-02-29,7050.45,7094.6,6825.8,6987.05,487969285,15992.15,7084.5337
2016-03-01,7038.25,7235.5,7035.1,7222.3,283561570,9896.58,7130.047
2016-03-02,7321.7,7380.35,7308.15,7368.85,348965708,10983.06,7275.1294
2016-03-03,7429.55,7483.95,7406.05,7475.6,287248532,9255.43,7421.1733
2016-03-04,7505.4,7505.9,7444.1,7485.35,290441230,8135.06,7520.446
2016-03-08,7486.4,7527.15,7442.15,7485.3,264945393,8417.86,7533.948
2016-03-09,7436.1,7539.0,7424.3,7531.8,252709391,9036.29,7552.2983
2016-03-10,7545.35,7547.1,7447.4,7486.15,231584305,8875.92,7564.338
2016-03-11,7484.85,7543.95,7460.6,7510.2,204806572,7558.55,7573.668
2016-03-14,7542.6,7583.7,7515.05,7538.75,172067214,6330.45,7571.0376
2016-03-15,7535.85,7545.2,7452.8,7460.6,199653871,7577.78,7614.29
2016-03-16,7457.05,7508.0,7405.15,7498.75,201430035,7102.59,7571.353
2016-03-17,7557.4,7585.3,7479.4,7512.55,247043954,9539.89,7532.4634
2016-03-18,7534.65,7613.6,7517.9,7604.35,244727490,9971.59,7617.514
2016-03-21,7619.2,7713.55,7617.7,7704.25,202853386,8381.51,7644.678
2016-03-22,7695.55,7728.2,7643.8,7714.9,215355848,8628.05,7748.1196
2016-03-23,7717.45,7726.85,7670.6,7716.5,205794773,7612.54,7756.2837
2016-03-28,7741.0,7749.4,7587.7,7615.1,249905118,10102.36,7751.063
2016-03-29,7606.55,7652.9,7582.25,7597.0,223493457,10474.75,7775.3975
2016-03-30,7651.1,7741.95,7643.45,7735.2,239843751,9908.6,7671.129
2016-03-31,7727.65,7777.6,7702.0,7738.4,391914059,15918.74,7774.2617
2016-04-01,7718.05,7740.15,7666.1,7713.05,189571551,8118.47,7810.7285
2016-04-04,7733.15,7764.45,7704.4,7758.8,160277940,6506.44,7766.443
2016-04-05,7736.3,7736.3,7588.65,7603.2,210126897,8412.34,7794.2017
2016-04-06,7636.05,7638.65,7591.75,7614.35,170653808,6802.69,7763.407
2016-04-07,7630.4,7630.75,7535.85,7546.45,241684050,7709.23,7660.219
2016-04-08,7542.35,7569.35,7526.7,7555.2,147816460,5981.23,7659.355
2016-04-11,7577.8,7678.8,7516.85,7671.4,185353268,7055.61,7597.2
2016-04-12,7669.25,7717.4,7663.35,7708.95,168508978,6945.44,7719.388
2016-04-13,7777.15,7864.8,7772.2,7850.45,227217288,10071.44,7755.781
2016-04-18,7908.15,7920.6,7842.75,7914.7,190258561,10356.03,7909.8027
2016-04-20,7950.05,7950.4,7877.55,7914.75,211630060,10069.83,7958.216
2016-04-21,7953.65,7978.45,7884.1,7912.05,230577117,9613.3,7982.681
2016-04-22,7891.8,7923.35,7873.35,7899.3,188988540,7714.04,8010.192
2016-04-25,7894.8,7911.0,7827.0,7855.05,150776959,7362.13,7948.6577
2016-04-26,7828.15,7974.5,7822.55,7962.65,208656803,9686.21,7941.2344
2016-04-27,7942.0,7991.0,7940.55,7979.9,213174058,9669.04,8015.0547
2016-04-28,7967.4,7992.0,7834.45,7847.25,301485186,14943.3,8029.501
2016-04-29,7844.25,7889.05,7788.7,7849.8,251227047,9872.58,8027.819
2016-05-02,7822.7,7829.8,7777.3,7805.9,150818181,6079.16,7914.192
2016-05-03,7824.8,7890.25,7735.15,7747.0,192271370,8536.83,7858.343
2016-05-04,7724.15,7749.0,7697.25,7706.55,205939089,7816.27,7932.0605
2016-05-05,7731.0,7777.55,7706.85,7735.5,190792828,8089.45,7775.4565
2016-05-06,7717.65,7738.9,7678.35,7733.45,168662226,6296.51,7815.3467
2016-05-09,7755.25,7873.65,7753.55,7866.05,165616829,7559.77,7774.032
2016-05-10,7873.55,7896.9,7837.7,7887.8,166957276,7306.72,7922.6494
2016-05-11,7804.65,7893.1,7780.9,7848.85,220712496,9394.05,7938.1055
2016-05-12,7871.45,7916.05,7849.65,7900.4,157444918,7171.91,7928.135
2016-05-13,7881.0,7881.0,7784.2,7814.9,185061782,10152.08,7952.39
2016-05-16,7831.2,7873.9,7772.15,7860.75,211547775,7790.24,7913.212
2016-05-17,7896.85,7940.1,7879.7,7890.75,189140810,8195.95,7909.06
2016-05-18,7846.75,7882.05,7810.75,7870.15,161169418,7333.13,7984.033
2016-05-19,7875.5,7876.2,7766.8,7783.4,175711829,7163.38,7916.239
2016-05-20,7792.2,7812.4,7735.75,7749.7,161889432,6798.89,7913.2427
2016-05-23,7813.95,7820.6,7722.2,7731.05,177347948,7141.74,7845.5557
2016-05-24,7738.05,7761.55,7715.8,7748.85,151538169,6119.23,7860.062
2016-05-25,7811.8,7941.2,7809.3,7934.9,181636649,8202.39,7796.8467
2016-05-26,7974.45,8083.0,7948.5,8069.65,272456307,12422.0,7996.8086
2016-05-27,8081.95,8164.2,8077.05,8156.65,268963949,10607.22,8139.33
2016-05-30,8166.5,8200.0,8150.8,8178.5,255086293,9199.38,8211.148
2016-05-31,8209.85,8213.6,8134.3,8160.1,485645737,21491.53,8238.237
2016-06-01,8179.2,8215.35,8171.05,8179.95,200371829,8408.53,8248.203
2016-06-02,8156.9,8229.5,8154.75,8218.95,187316365,8389.69,8249.813
2016-06-03,8246.2,8262.0,8209.85,8220.8,390652017,10762.52,8267.424
2016-06-06,8228.75,8234.7,8186.05,8201.05,176885226,7657.92,8304.062
2016-06-07,8235.55,8294.95,8216.4,8266.45,249365706,10462.49,8270.943
2016-06-08,8285.5,8288.9,8252.05,8273.05,179710369,7614.02,8340.983
2016-06-09,8273.35,8273.35,8184.6,8203.6,180293039,7973.1,8328.319
2016-06-10,8180.25,8265.6,8162.85,8170.05,187757375,7853.83,8310.375
2016-06-13,8102.25,8125.25,8063.9,8110.6,174916286,7343.99,8303.525
2016-06-14,8134.4,8134.95,8069.5,8108.85,150042362,6003.23,8148.808
2016-06-15,8139.4,8213.2,8123.15,8206.6,174953935,6945.89,8175.2515
2016-06-16,8180.65,8180.65,8074.45,8140.75,195028743,7764.57,8264.914
2016-06-17,8176.65,8195.25,8135.8,8170.2,171842760,7741.9,8220.352
2016-06-20,8115.75,8244.15,8107.35,8238.5,173750792,7392.97,8237.341
2016-06-21,8255.4,8257.25,8202.15,8219.9,141161921,5978.26,8290.459
2016-06-22,8213.65,8238.35,8153.25,8203.7,140268297,6377.69,8299.864
2016-06-23,8201.15,8285.6,8188.3,8270.45,158852677,6805.86,8276.686
2016-06-24,8029.1,8100.7,7927.05,8088.6,306803641,13263.08,8331.987
2016-06-27,8039.35,8120.65,8039.35,8094.7,167462711,7614.06,8122.3545
2016-06-28,8096.05,8146.35,8086.85,8127.85,175724276,7777.39,8164.3145
2016-06-29,8173.1,8212.4,8157.65,8204.0,151499716,6940.87,8195.921
2016-06-30,8260.25,8308.15,8242.1,8287.75,288031935,12346.32,8267.135
2016-07-01,8313.05,8356.75,8308.65,8328.35,170581881,7358.38,8365.621
2016-07-04,8376.75,8398.45,8364.7,8370.7,158955823,6662.92,8406.979
2016-07-05,8379.3,8381.45,8319.95,8335.95,143253937,5976.01,8445.552
2016-07-07,8342.0,8361.95,8317.7,8337.9,160327315,7592.94,8420.803
2016-07-08,8350.0,8353.3,8287.55,8323.2,142159935,6886.33,8401.388
2016-07-11,8413.35,8475.25,8407.05,8467.9,154399933,7576.69,8396.025
2016-07-12,8502.6,8526.6,8479.2,8521.05,189339750,7873.74,8536.443
2016-07-13,8540.45,8550.25,8493.55,8519.5,201492184,8284.38,8580.258
2016-07-14,8515.75,8571.4,8500.7,8565.0,158738499,6890.07,8597.71
2016-07-15,8565.45,8594.8,8510.05,8541.4,228598684,12375.84,8617.313
2016-07-18,8564.05,8587.1,8494.35,8508.7,169400452,8200.06,8641.314
2016-07-19,8514.3,8540.05,8476.7,8528.55,173050805,7928.14,8630.01
2016-07-20,8515.45,8569.9,8512.55,8565.85,165349380,7936.36,8578.168
2016-07-21,8582.7,8585.25,8503.45,8510.1,154575685,7399.71,8619.675
2016-07-22,8519.65,8548.95,8489.8,8541.2,147619642,6504.0,8634.717
2016-07-25,8519.95,8641.15,8517.2,8635.65,154631398,7850.12,8590.985
2016-07-26,8633.75,8644.9,8577.15,8590.65,159563469,8765.45,8700.685
2016-07-27,8599.4,8665.0,8572.05,8615.8,189796380,10885.88,8692.768
2016-07-28,8636.95,8674.7,8625.25,8666.3,240721865,12998.06,8713.606
2016-07-29,8668.3,8670.35,8631.15,8638.5,161935155,8428.8,8721.956
2016-08-01,8654.3,8711.3,8590.5,8636.55,194186858,9881.67,8716.132
2016-08-02,8647.45,8687.2,8611.4,8622.9,174556789,8652.31,8764.569
2016-08-03,8635.2,8635.45,8529.6,8544.85,168033073,8507.82,8731.95
2016-08-04,8599.95,8601.4,8518.15,8551.1,169780463,7399.03,8676.443
2016-08-05,8600.2,8689.4,8590.15,8683.15,162784913,7635.01,8646.371
2016-08-08,8712.85,8723.5,8697.6,8711.35,177877012,7862.15,8753.795
2016-08-09,8727.8,8728.35,8638.2,8678.25,206261255,9111.4,8781.013
2016-08-10,8686.7,8690.1,8564.6,8575.3,178963496,8206.18,8779.552
2016-08-11,8572.8,8601.15,8540.05,8592.15,195114539,8634.8,8734.045
2016-08-12,8605.45,8684.3,8604.45,8672.15,272014034,11998.86,8638.586
2016-08-16,8670.25,8682.35,8600.45,8642.55,231771409,10937.35,8748.602
2016-08-17,8639.8,8667.1,8603.6,8624.05,179540691,8161.38,8736.653
2016-08-18,8648.85,8690.7,8645.05,8673.25,169431656,7900.6,8718.067
2016-08-19,8694.3,8696.6,8647.1,8666.9,197770568,8354.88,8746.992
2016-08-22,8667.0,8684.85,8614.0,8629.15,156976546,7394.57,8750.702
2016-08-23,8628.35,8642.15,8580.0,8632.6,193302503,7309.82,8736.207
2016-08-24,8648.5,8661.05,8620.9,8650.3,154168043,7199.72,8689.223
2016-08-25,8668.85,8683.05,8583.65,8592.2,219736214,10508.32,8717.846
2016-08-26,8614.35,8622.95,8547.55,8572.55,152146666,7153.37,8741.453
2016-08-29,8583.75,8622.0,8543.75,8607.45,133723771,6857.99,8669.15
2016-08-30,8646.75,8750.6,8642.25,8744.35,154828719,8392.76,8676.32
2016-08-31,8754.05,8819.2,8754.05,8786.2,373422334,22534.29,8825.048
2016-09-01,8793.6,8813.25,8759.95,8774.65,246336047,9653.93,8884.804
2016-09-02,8796.35,8824.1,8768.2,8809.65,197385217,8231.93,8864.434
2016-09-06,8852.7,8950.85,8848.45,8943.0,201617132,9571.31,8876.648
2016-09-07,8968.7,8968.7,8913.35,8917.95,299145644,11430.95,9022.93
2016-09-08,8915.5,8960.35,8896.0,8952.5,223937056,10773.98,9023.946
2016-09-09,8934.3,8939.15,8858.7,8866.7,181344327,9976.28,9010.198
2016-09-12,8732.95,8746.95,8699.4,8715.6,190199613,9248.73,8987.764
2016-09-14,8710.65,8739.85,8688.9,8726.6,189984289,9112.57,8770.667
2016-09-15,8743.85,8751.95,8704.35,8742.55,149889703,7347.34,8795.683
2016-09-16,8780.85,8847.65,8750.5,8779.85,274039556,14430.63,8814.458
2016-09-19,8788.45,8824.3,8774.2,8808.4,135814177,7364.64,8922.719
2016-09-20,8816.1,8816.45,8759.3,8775.9,140718486,7035.07,8878.13
2016-09-21,8790.3,8826.85,8757.3,8777.15,153441330,7572.41,8869.547
2016-09-22,8873.35,8893.35,8837.8,8867.45,178136644,9305.56,8882.566
2016-09-23,8880.75,8885.2,8820.3,8831.55,191618169,9793.98,8958.543
2016-09-26,8807.9,8809.55,8715.1,8723.05,169050086,8518.5,8938.58
2016-09-27,8748.9,8768.5,8690.5,8706.4,156100521,7446.12,8851.919
2016-09-28,8711.2,8767.05,8703.15,8745.15,170643694,8348.19,8817.882
2016-09-29,8792.7,8800.65,8558.25,8591.25,384395249,19467.3,8825.1455
2016-09-30,8581.5,8637.15,8555.2,8611.15,187333285,8849.27,8865.48
2016-10-03,8666.15,8745.2,8635.0,8738.1,141472076,7173.62,8671.847
2016-10-04,8770.0,8783.65,8736.1,8769.15,189990151,8251.59,8820.113
2016-10-05,8806.35,8806.95,8731.4,8743.95,162103951,6866.33,8850.281
2016-10-06,8768.7,8781.15,8684.65,8709.55,168713605,8114.93,8868.774
2016-10-07,8721.7,8723.7,8663.8,8697.6,155053800,8144.3,8833.541
2016-10-10,8735.35,8745.8,8703.95,8708.8,111794053,5159.83,8771.089
2016-10-13,8671.5,8681.55,8541.35,8573.35,218861324,10581.55,8806.613
2016-10-14,8594.0,8604.45,8549.8,8583.4,167848947,9613.47,8731.066
2016-10-17,8612.95,8615.4,8506.15,8520.4,203516577,8590.35,8652.463
2016-10-18,8556.05,8685.1,8555.9,8677.9,216626083,9162.11,8677.306
2016-10-19,8697.5,8698.75,8636.7,8659.1,177397872,7790.01,8756.623
2016-10-20,8693.35,8727.0,8678.3,8699.4,165952091,7120.32,8760.807
2016-10-21,8708.6,8709.1,8652.05,8693.05,162162047,8022.44,8788.556
2016-10-24,8709.85,8736.95,8684.15,8708.95,161966274,6876.28,8762.644
2016-10-25,8721.7,8722.65,8663.45,8691.3,195696479,8718.02,8796.974
2016-10-26,8657.3,8657.3,8596.6,8615.25,226133074,9696.9,8777.057
2016-10-27,8607.1,8624.85,8550.25,8615.25,250336333,12300.53,8704.329
2016-10-28,8625.0,8653.75,8581.75,8638.0,180906084,8953.72,8677.619
2016-10-30,8672.35,8678.25,8616.25,8625.7,16610872,805.89,8716.963
2016-11-01,8653.15,8669.6,8614.5,8626.25,170068995,8441.3,8741.222
2016-11-02,8542.8,8549.5,8504.85,8514.0,160130480,7683.07,8726.287
2016-11-03,8499.85,8537.65,8476.15,8484.95,175773254,7558.06,8588.938
2016-11-04,8503.6,8504.0,8400.25,8433.75,231783152,11798.48,8592.489
2016-11-07,8535.75,8535.85,8481.45,8497.05,178070534,8436.7,8558.113
2016-11-08,8540.0,8559.4,8480.1,8543.55,201759648,8515.57,8599.014
2016-11-09,8067.5,8476.2,8002.25,8432.0,323968654,15536.37,8621.041
2016-11-10,8555.6,8598.45,8510.7,8525.75,271196930,12386.39,8521.478
2016-11-11,8456.65,8460.6,8284.95,8296.3,275221694,12485.11,8670.495
2016-11-15,8284.85,8288.55,8093.2,8108.45,370298063,17387.22,8498.323
2016-11-16,8205.65,8210.05,8089.4,8111.6,277801233,13705.03,8320.504
2016-11-17,8105.1,8151.25,8060.3,8079.95,197183084,8713.06,8256.642
2016-11-18,8097.55,8128.95,8048.3,8074.1,166199545,7901.64,8204.311
2016-11-21,8102.1,8102.45,7916.4,7929.1,225608889,9199.11,8187.177
2016-11-22,7989.15,8019.05,7938.15,8002.3,216677654,9000.44,8159.4194
2016-11-23,8051.2,8055.2,7973.1,8033.3,186602328,8681.67,8067.8823
2016-11-24,8011.8,8024.85,7952.55,7965.5,268619026,11868.11,8114.6313
2016-11-25,8007.95,8122.25,7976.75,8114.3,183355873,8920.79,8077.959
2016-11-28,8080.65,8146.5,8066.5,8126.9,195595287,8666.87,8186.8022
2016-11-29,8131.55,8197.35,8128.7,8142.15,195618384,8486.32,8203.58
2016-11-30,8172.15,8234.25,8139.25,8224.5,255725357,14473.78,8254.62
2016-12-01,8244.0,8250.8,8185.05,8192.9,162597213,7720.96,8289.224
2016-12-02,8153.55,8159.3,8070.05,8086.8,176767415,8050.5,8302.775
2016-12-05,8088.75,8141.9,8056.85,8128.75,130435865,6432.02,8198.63
2016-12-06,8153.15,8178.7,8130.85,8143.15,118854323,5417.56,8189.3823
2016-12-07,8168.4,8190.45,8077.5,8102.05,175024334,7900.03,8234.816
2016-12-08,8152.1,8256.25,8151.75,8246.85,146857616,7275.01,8244.625
2016-12-09,8271.7,8274.95,8241.95,8261.75,154344775,6866.81,8314.885
2016-12-12,8230.65,8230.65,8154.45,8170.8,111432551,5026.02,8326.879
2016-12-13,8196.15,8228.85,8155.8,8221.8,189739559,8976.54,8272.681
2016-12-14,8229.35,8229.4,8165.1,8182.45,149132520,6763.63,8274.44
2016-12-15,8128.4,8225.9,8121.95,8153.6,187425988,8579.44,8276.249
2016-12-16,8178.2,8178.7,8127.45,8139.45,209268331,9854.07,8272.485
2016-12-19,8126.0,8132.5,8094.85,8104.35,110669713,5272.2,8219.965
2016-12-20,8110.6,8124.1,8062.75,8082.4,132026742,6296.67,8173.357
2016-12-21,8105.85,8112.55,8053.25,8061.3,127543733,6304.6,8169.6143
2016-12-22,8043.85,8046.45,7964.95,7979.1,126409580,6206.58,8158.449
2016-12-23,7972.5,8022.6,7942.05,7985.75,127921701,5907.28,8086.0674
2016-12-26,7965.1,7970.05,7893.8,7908.25,110171222,4808.67,8065.719
2016-12-27,7915.05,8044.65,7903.7,8032.85,122463312,5282.66,8011.0513
2016-12-28,8047.55,8100.55,8028.4,8034.85,130580701,5816.34,8098.3564
2016-12-29,8030.6,8111.1,8020.8,8103.6,183984077,7635.4,8153.8486
2016-12-30,8119.65,8197.0,8114.75,8185.8,131457250,5800.7,8157.594
2017-01-02,8210.1,8212.0,8133.8,8179.5,122016111,5255.49,8249.625
2017-01-03,8196.05,8219.1,8148.6,8192.25,131186021,6053.67,8257.23
2017-01-04,8202.65,8218.5,8180.9,8190.5,136476345,6543.13,8262.139
2017-01-05,8226.65,8282.65,8223.7,8273.8,163957452,8180.68,8261.107
2017-01-06,8281.85,8306.85,8233.25,8243.8,143689850,7298.74,8333.803
2017-01-09,8259.35,8263.0,8227.75,8236.05,102211190,5197.62,8354.765
2017-01-10,8262.7,8293.8,8261.0,8288.6,147312927,6904.57,8301.993
2017-01-11,8327.8,8389.0,8322.25,8380.65,192285417,8938.68,8341.008
2017-01-12,8391.05,8417.2,8382.3,8407.2,177948383,7359.24,8445.723
2017-01-13,8457.65,8461.05,8373.15,8400.35,190949616,9156.16,8465.829
2017-01-16,8390.95,8426.7,8374.4,8412.8,127938836,6043.67,8509.421
2017-01-17,8415.05,8440.9,8378.3,8398.0,125781216,6389.21,8464.45
2017-01-18,8403.85,8460.3,8397.4,8417.0,168867039,7411.23,8484.52
2017-01-19,8418.4,8445.15,8404.05,8435.1,170956149,7324.14,8506.284
2017-01-20,8404.35,8423.65,8340.95,8349.35,208901233,9014.51,8487.3125
2017-01-23,8329.6,8404.15,8327.2,8391.5,200993100,8664.94,8464.967
2017-01-24,8407.05,8480.95,8398.15,8475.8,184745781,8524.17,8446.3125
2017-01-25,8499.45,8612.6,8493.95,8602.75,301490150,13901.89,8536.331
2017-01-27,8610.5,8672.7,8606.9,8641.25,283905821,11568.92,8676.502
2017-01-30,8635.55,8662.6,8617.75,8632.75,314110760,9333.49,8725.439
2017-01-31,8629.45,8631.75,8552.4,8561.3,537110119,14721.17,8702.51
2017-02-01,8570.35,8722.4,8537.5,8716.4,337797412,13494.05,8668.384
2017-02-02,8724.75,8757.6,8685.8,8734.25,292329202,11555.02,8778.764
2017-02-03,8735.15,8748.25,8707.75,8740.95,196936238,8193.45,8808.587
2017-02-06,8785.45,8814.1,8770.2,8801.05,200403782,8701.51,8792.225
2017-02-07,8805.7,8809.3,8741.05,8768.3,233294532,9060.63,8869.644
2017-02-08,8774.55,8791.25,8715.0,8769.05,225485726,9110.24,8855.156
2017-02-09,8795.55,8821.4,8724.1,8778.4,193282248,8972.67,8835.069
2017-02-10,8812.35,8822.1,8771.2,8793.55,232947341,10320.17,8873.722
2017-02-13,8819.8,8826.9,8754.2,8805.05,211180353,8659.48,8871.119
2017-02-14,8819.9,8820.45,8772.5,8792.3,194133563,8494.44,8876.8
2017-02-15,8778.95,8807.9,8712.85,8724.7,222828919,10472.37,8869.071
2017-02-16,8739.0,8783.95,8719.6,8778.0,190277738,9695.63,8856.138
2017-02-17,8883.7,8896.45,8804.25,8821.7,307526025,23432.58,8831.217
2017-02-20,8818.55,8886.25,8809.8,8879.2,173022362,7833.53,8965.911
2017-02-21,8890.75,8920.8,8860.95,8907.85,181091326,8863.71,8936.556
2017-02-22,8931.6,8960.75,8905.25,8926.9,254677956,13514.08,8976.721
2017-02-23,8956.4,8982.15,8927.55,8939.5,388874096,17243.08,9017.959
2017-02-27,8943.7,8951.8,8888.65,8896.7,195847099,10388.83,9036.726
2017-02-28,8898.95,8914.75,8867.6,8879.6,302722890,13819.57,8998.31
2017-03-01,8904.4,8960.8,8898.6,8945.8,212328974,9681.99,8961.543
